Selic2026;Selic2028;Pre2024Primeiro;Pre2024Segundo;Ipca2026;
0,0004530364178102750;0,0011185770967210400;-0,0005410928464601420;-0,0013858940537387500;-0,0020330151127370300;
0,0005003596357616790;0,0012020467309260400;0,0011797779633483900;0,0016040346616177000;-0,0018195962605978200;
0,0005486781512715030;0,0012064620235456300;0,0011258139595878300;0,0017369409531185300;-0,0011756469360527100;
0,0005244959645691220;0,0014805949439359500;-0,0001925368543947270;-0,0006125945381705890;0,0013754066707223000;
0,0006080257657258560;0,0004016800746397340;0,0026304795909640100;0,0030521452061848900;-0,0028625954198472000;
0,0008485027091168290;0,0003300315669245280;-0,0012405973557785300;-0,0019578552587300200;-0,0014072614691809700;
0,0008352263628613890;0,0003350725160121420;0,0000046396366508900;-0,0004953985883802440;0,0048478015783539700;
0,0005987526300002990;0,0002583635298484700;-0,0024269619855573500;-0,0027671418855966100;-0,0015641396242105800;
0,0004107273909728380;0,0002401734472041450;-0,0032823005136189300;-0,0039304035444481700;-0,0024027656592898100;
0,0004308326440850660;0,0001038543185697370;-0,0029383988554389000;-0,0044435171978008000;-0,0008878846810074960;
0,0004418894620583440;0,0001694077296865750;-0,0029236176505301900;-0,0040044803785549900;-0,0048976533045067000;
0,0006298593386405260;0,0003249113811620980;0,0003621306073263680;-0,0010804235466147500;0,0001332906803156630;
0,0004177594637128860;0,0002349984096753440;0,0041126046906383100;0,0054284806110864900;0,0039182237385717700;
0,0004499175800844240;0,0000278468638479475;-0,0026869444031028500;-0,0032266867850408700;-0,0011250796516567100;
0,0004268026400931590;0,0002712948558000120;-0,0026072630268882500;-0,0032080205726992200;0,0039903911646558900;
0,0004137384682726470;0,0003430495217872080;-0,0030068766630617900;-0,0042636714071033500;-0,0027633085573212500;
0,0004298162126564000;0,0004269532928153320;0,0048628997665147900;0,0057615390432362300;0,0038693962613536000;
0,0004338347715620320;0,0003966254289742540;-0,0006681895122632470;-0,0006283833688419670;0,0009388274573972960;
0,0004298144526787610;0,0004026909249404230;0,0045077460952607200;0,0042130347836866000;-0,0028138406613186000;
0,0004217755794773650;0,0004737839822129040;0,0032435902972432600;0,0048206431961215900;0,0040472018997341300;
0,0004177560219654590;0,0004384009348548480;-0,0010712654298052200;-0,0015496733159356300;0,0026058932771250800;
0,0004378505791271140;0,0004798479963186690;0,0012695496828498000;0,0024517727988123300;0,0026024102727761300;
0,0004454280011475000;0,0005152263159064920;0,0001230274668320650;0,0003938667988340680;0,0059427708866575200;
0,0004424136231988570;0,0006931183609218650;0,0058146130249275700;0,0075962552234673600;0,0025933694556533200;
0,0004574845007506200;0,0005030742344477410;0,0038368672913418400;0,0056196342194130700;0,0136979170055898000;
0,0005117381756057410;0,0004384003693014890;0,0012694154598176900;0,0014020910371612600;0,0074657525452888800;
0,0005358437848679050;0,0003494801895546660;0,0006940254411789400;0,0015880689411398300;-0,0006499257682823360;
0,0004886211995897030;0,0004616430449618190;-0,0023290358776495400;-0,0035845798699137600;-0,0047947258016183500;
0,0005277932447976670;0,0003909059805318670;0,0023389205244972100;0,0026007985698198300;-0,0014703338522745900;
0,0004494427020325800;0,0004444639836649970;0,0037865423042759900;0,0055264452012480400;-0,0002309802223185460;
0,0004373899480032940;0,0004202104784727860;0,0006225536646926390;0,0007328900650398320;0,0068539963997266500;
0,0003550310542058550;0,0002797396005901040;-0,0023507802991561600;-0,0035428004579798900;0,0001880304290599900;
0,0003710955607943460;0,0001745978541274690;-0,0015261788968299400;-0,0021989855521926900;-0,0043525640617134700;
0,0003992180582098080;0,0002028370083495640;-0,0003858619992615330;-0,0015844122485544600;0,0022658030159503500;
0,0004142849157291700;0,0003160410058010700;-0,0037012941230012600;-0,0050542079705660000;0,0014560316750750200;
0,0002816788723936920;0,0002978218153147940;-0,0026919180189822000;-0,0034875508824960100;-0,0021649300462956900;
0,0001972559721817460;0,0002988136463614020;-0,0000433940440792461;-0,0000381900971735183;-0,0021568458286601700;
0,0003298564841735700;0,0001521060828829020;0,0002510996945361080;-0,0002922268584315980;-0,0025617871026828300;
0,0002826056006293710;0,0002633373240616390;-0,0009540051500835670;-0,0017458035218804900;0,0028829916335454400;
0,0002524240570750940;0,0002875977962362290;0,0023659374097916900;0,0025842815615272900;-0,0025705871054485600;
0,0001759768172218020;-0,0000049684157984668;0,0004504921516412750;0,0004580027395893470;0,0066339941651662600;
0,0003730253200096240;-0,0003707520710410640;0,0006545805698462070;0,0010288702133973300;-0,0005196974914234320;
0,0002764679079066020;0,0004110382289227490;0,0000075715143777509;-0,0010740275005871100;-0,0019012316535930500;
0,0001617666386612120;0,0004637424691161570;0,0024436715270829200;0,0032605097906136200;0,0025089090240823000;
0,0001083619959296590;0,0009066535354152170;-0,0015545318367316000;-0,0024214201024816200;0,0008671533777537710;
0,0003508280770042870;0,0006258178123027290;0,0030261989125160600;0,0037319995851732700;-0,0007676577202157900;
0,0003941054244447740;0,0010694159646523600;-0,0002319984545560550;0,0000750038596801261;-0,0007459332294127670;
0,0003206169907987390;0,0006256634361247800;0,0005347849786957160;0,0005547800846497570;0,0035952747817154500;
0,0003749695955035720;0,0005669301804704680;-0,0010167368403812000;-0,0016496371600091400;-0,0031373770637710500;
0,0004555131911143590;0,0005031635401308030;0,0003966066475845800;0,0002769980557644780;-0,0011001029951500700;
0,0005169292564506600;0,0005669048978070380;0,0019678702158962500;0,0023665098546531800;-0,0002904916651237160;
0,0004595383766828400;0,0006427658404444340;-0,0038519123948994300;-0,0050291544469644600;0,0054059922534333800;
0,0004736320347959470;0,0006710501994841870;-0,0019924615183973100;-0,0033733432118100900;-0,0041128868336805200;
0,0005551723573385190;0,0006255010110847370;0,0018938674153860600;0,0027028681033567300;-0,0023057126182754100;
0,0005269746423630810;0,0005557065790416160;0,0018126992373110400;0,0027708634437431300;0,0041713814464625300;
0,0005865260187494180;0,0005607550694934760;-0,0020318211048905700;-0,0026291471753201400;-0,0032436630792198800;
0,0004858731758511530;0,0007164420995774450;-0,0011648352876599200;-0,0015930558631481800;0,0005684503659797610;
0,0005512881144365550;0,0005607259233218660;0,0000961056376527072;-0,0002853645808703290;0,0026810507165427500;
0,0004446134086718460;0,0006183264837085660;0,0024173818234535000;0,0030724347295114600;0,0011682317364316600;
0,0004375683063363220;0,0004859267507100330;0,0015248453125746700;0,0017334199479062600;0,0068199811138984000;
0,0004788281839855610;0,0005485782615593420;0,0005993122978289150;0,0009434795470249170;-0,0016516032867852800;
0,0004828537317532020;0,0005778749930244760;0,0022263612520345700;0,0027254409786407000;0,0015657669569399100;
0,0004898979954863010;0,0004333872189051550;0,0015675919759737800;0,0026763260510243900;-0,0013548766083237900;
0,0004898977339865350;0,0005031010062392810;0,0008544553704923270;0,0011638319222512700;0,0027671921696367900;
0,0005059985709611040;0,0003182085968414500;-0,0028319607129653300;-0,0038263854725352200;-0,0036394600731676400;
0,0004788276751413140;0,0004101394932067720;0,0009821076665141500;0,0008257327777155640;-0,0019783113767148000;
0,0004526644061753970;0,0005374655875151410;0,0027554613151065500;0,0037913710695076500;0,0000063431451216399;
0,0004707773883501310;0,0004909788107531970;0,0005063606717684260;0,0001543353706798910;0,0043830854765098000;
0,0004758088784287990;0,0004859261568641870;-0,0023807056549216000;-0,0035921398319662200;-0,0007925856924072070;
0,0004818467083236150;0,0004566225938431870;0,0021111443225693300;0,0024904562056099000;-0,0039692321305548500;
0,0004868781026894300;0,0005081566441516090;-0,0007522021372456140;-0,0015526996369276400;0,0027952458610689700;
0,0004677586966101430;0,0004566230037196920;-0,0004923823974413880;-0,0009878516573833580;-0,0003891678452440900;
0,0004788275950770170;0,0004738003837852010;0,0007669792203143730;0,0006897937827273680;0,0019782487592423800;
0,0004788276374884900;0,0004566227497680480;-0,0002159272920111080;-0,0001800727347499750;0,0027893518152899200;
0,0004788276559333900;0,0004798633166184620;-0,0012715807527836200;-0,0028172340627793300;-0,0015813812829979400;
0,0004828526650075500;0,0005142189712100160;0,0003125660459877240;0,0003131064537092130;-0,0003880836241331280;
0,0004677587116730160;0,0005081547811768770;0,0035807642130799100;0,0044721848485034500;0,0033678535693882200;
0,0004748024672715360;0,0005707974022362390;0,0005741096254411820;0,0004597632446065560;0,0018528654926608500;
0,0004939213850696600;0,0005596747167977630;-0,0035419282222232300;-0,0047823496097489100;-0,0031902033126618600;
0,0004758087875424800;0,0005243101138170560;-0,0044980689514365700;-0,0058722660192887300;0,0011560547976274300;
0,0005120329937890390;0,0005768350861239000;0,0036192339042875300;0,0054777785628603700;-0,0005474693700327340;
0,0005080067996085240;0,0005818745907402990;0,0034099701101992700;0,0053821859027176800;0,0063906413307645400;
0,0004979440030223580;0,0006610514529593460;0,0008246586153635310;0,0011293842293657400;0,0027871447250704900;
0,0005080046081811580;0,0005994259806410570;0,0006062355148004610;0,0007731227823495380;-0,0003680908872549580;
0,0005160521669613320;0,0005024859641469880;0,0017925387578604900;0,0028801935225673100;-0,0035075127553011300;
0,0005698496173250530;0,0005640748074706510;0,0018620798559356200;0,0023981388283145300;-0,0031002314213152200;
0,0005698432674514990;0,0005590214989040890;-0,0029706373807702900;-0,0044849353051158600;0,0028145918998809600;
0,0005487128533929810;0,0005711308368691960;-0,0003019440546622300;-0,0008272428908896670;0,0008113094660080580;
0,0005879376449298540;0,0005186340249470690;-0,0030451782167628900;-0,0050074292619913200;-0,0042285349425345600;
0,0005879282137303850;0,0004005334189667930;0,0006610049254333050;0,0009554141337233440;-0,0030457810118026700;
0,0005466867988359160;0,0004065821042651040;0,0029954284680457900;0,0035643552768467000;-0,0003184351905567310;
0,0005436667192471930;0,0004913796256196640;0,0011735886515139300;0,0019930834042497100;0,0040715918946621000;
0,0005034421984610010;0,0004964274436804680;-0,0008570310708709880;-0,0017133856454067900;-0,0030373846453453200;
0,0004772980014287390;0,0004792647096668280;-0,0006279367678077330;-0,0014774497829435600;-0,0018620096471633000;
0,0004994199535738590;0,0004631113066561530;0,0000547280629482198;0,0001758111003496250;-0,0007007398803059900;
0,0004702592949026610;0,0004580625728622710;0,0009580994291714010;0,0016155622354983100;-0,0010802751858894800;
0,0005074644276195080;0,0004621000120609750;-0,0009397945080869250;-0,0018686939507038100;0,0012110901708806900;
0,0005205362335485560;0,0004913796467408460;-0,0029854022431300000;-0,0044167082326443900;-0,0072482763630391000;
0,0005104801419052330;0,0004348383201579190;0,0031187773291620600;0,0040634999079883600;-0,0018547268493186800;
0,0005356170367878800;0,0004691658003684060;-0,0003863164077774710;-0,0002481658408834320;0,0016127541442364400;
0,0005175170239205250;0,0004631068092809340;-0,0008063230887764070;-0,0020115310368781100;-0,0022306725429985900;
0,0005255595949071000;0,0004913797397514860;0,0019698654330212300;0,0026421256604760800;0,0011608845685272300;
0,0005094722872914150;0,0004853211902572880;-0,0021002347655180100;-0,0032495943656622500;0,0019527392503775200;
0,0005034396181191390;0,0003914118410611970;-0,0004411684793993040;-0,0010805831516366700;-0,0072266326689579100;
0,0005104770400785620;0,0004237179947676610;0,0024531483176443400;0,0029133885709452500;-0,0041600215206655300;
0,0005134925570521860;0,0004974396834061500;-0,0008419884222831670;-0,0013811139019502600;0,0042513643277730500;
0,0005064549137229760;0,0004913799225261450;0,0028326394159669100;0,0034383279064140700;0,0011560101319004800;
0,0004994174995321300;0,0004580520661810060;0,0014781230182197500;0,0022001669407460700;0,0030929945432795600;
0,0004732803031680260;0,0004691605912181290;-0,0000413037062033622;0,0002498125242022710;-0,0014923041111703700;
0,0004813222929215910;0,0005024899337150590;0,0017058111564066300;0,0023537045668048400;-0,0046496626120501500;
0,0005175133274415250;0,0005358189755998350;0,0027110958692666800;0,0036272171742453800;0,0038372074369957000;
0,0004994174511317330;0,0005196580415017940;0,0025148286045061900;0,0034265690394322600;0,0053151198059326400;
0,0005094702561509600;0,0005307661599640590;0,0015196073724834300;0,0024986782103815200;0,0053601403937128400;
0,0004994171822484130;0,0004025119609314070;-0,0001588264283941870;-0,0009704483035535510;0,0015368560857602600;
0,0004953961885314560;0,0003408973982971520;0,0009128920896100450;0,0017875770021231600;-0,0037794112075170800;
0,0005175114409517370;0,0003529961279142630;0,0037527583215274600;0,0066965824556966300;0,0080217039227431500;
0,0004602136647057210;0,0003876592554534890;0,0003650581549002140;0,0002978579461741960;0,0122087722056280000;
0,0004702652738337120;0,0004098732486584650;0,0017185376264691800;0,0031302911463882500;0,0022830837472393000;
0,0004099491041644180;0,0004977752844321810;0,0000070922529321050;-0,0000741264922521448;0,0028729220127189500;
0,0004455477697263250;0,0004876701920919120;0,0008520466777897350;0,0007162439310333940;-0,0045674376921768700;
0,0004706794037234170;0,0005644684883199820;0,0002477600298308650;-0,0003485682506315040;-0,0022879885259082500;
0,0005098909594315740;0,0005371830951471600;0,0018208791214747900;0,0035365254231049200;-0,0042286389943369700;
0,0005098908831858710;0,0005866929858756890;0,0010611494349223500;0,0016805850812122300;-0,0002374844150853280;
0,0005209509283440310;0,0005482936317180710;0,0008751734302289620;0,0006388075156647490;0,0050696213411680900;
0,0005199453004970880;0,0005644569787808270;-0,0008272826547722810;-0,0019609875819421100;-0,0070156452621071000;
0,0005601623277731000;0,0005695048623081970;-0,0012632381382661000;-0,0019261734610412800;0,0012746194149276800;
0,0005692079882132010;0,0006139491478286790;-0,0012352821066391900;-0,0026072063497539900;-0,0026398263469682800;
0,0005631723669202600;0,0005482830818742630;0,0005887903294575950;0,0008542015389028460;0,0024053387858527400;
0,0005269798434308070;0,0005250505287522280;0,0014091316568231200;0,0029239132415490200;-0,0006100594104009870;
0,0005380373065172650;0,0005260602931085720;0,0000920928374208231;-0,0005067450052082960;0,0027766821309391500;
0,0005651769823698550;0,0005200000151836220;-0,0005099281967533180;-0,0015836594680867300;-0,0028376720475255900;
0,0005943231421491450;0,0005199998199137560;0,0019190323226490200;0,0026971457668882700;-0,0004789871769183740;
0,0006355233355096900;0,0005210096730352160;-0,0005724441400939780;-0,0014510559172482200;-0,0032511565409949900;
0,0005480775025150380;0,0004866708541041200;0,0013243765483285100;0,0015161891540760900;-0,0021210873793729800;
0,0005159191730200090;0,0004816204434618500;0,0018923030319014300;0,0025843780310757200;-0,0039772262074959900;
0,0005129044837946860;0,0005371701933597120;0,0017194157719075200;0,0028827652589494400;0,0027316271202517700;
0,0005098897335098790;0,0005149499117302860;0,0008299598595291640;0,0011091776135699200;0,0055019721969106400;
0,0004988360714341640;0,0004927303628086890;0,0007374008709976240;0,0012415096241568100;-0,0002602664124626620;
0,0005400365101183430;0,0005088900243548720;-0,0026962047540085600;-0,0039688575787797200;-0,0007339541623670160;
0,0004676856004022800;0,0005311097392071770;0,0013731067625358000;0,0026188933897434900;0,0012272942712666600;
0,0005309927276998640;0,0005260592375223340;0,0017283129395236000;0,0023371273137270600;0,0014828608869577300;
0,0005259677634989200;0,0005250491861936230;-0,0002722072677309190;-0,0005427513248203940;0,0015839674942322800;
0,0005129043529899600;0,0005260586109074340;-0,0012419928092345000;-0,0024136127624849300;-0,0039661579524748800;
0,0005129041648667360;0,0005250484998619070;0,0007990397376615430;0,0007930341815275240;-0,0032194497439502600;
0,0005199382188275370;0,0005149492226679720;-0,0006927849610612380;-0,0015441952195740300;0,0001857320044576140;
0,0005159186750446930;0,0005311073121174930;0,0004384386812400320;0,0007227268920803860;0,0001007172959924470;
0,0005299861994342990;0,0005250476446943080;0,0004691641055999850;0,0011250440237260700;-0,0001856788134180150;
0,0005068751831333180;0,0005533229459696870;0,0003639219511277290;0,0004926457820493540;0,0020271078459146400;
0,0005118992496982920;0,0005250466221184310;0,0022892118109096900;0,0035240544456039800;0,0031287499450270000;
0,0005169232572804060;0,0005583690302479060;0,0038601084935640800;0,0052482207234440100;0,0038642925588880900;
0,0005199374308732110;0,0005361524524738790;0,0000378185553828647;-0,0005443117951461250;-0,0006394899054177980;
0,0005289804673101110;0,0005896658089403840;-0,0008580922666094450;-0,0025607398023050400;-0,0056779340935126900;
0,0005340037366570030;0,0005684570294381990;0,0023630015861866400;0,0039637542374731000;0,0056946607062132300;
0,0005500788361170030;0,0005422050594393010;-0,0007736464126524440;-0,0013995296146842600;-0,0073230573296125100;
0,0005329973063808890;0,0004977847529682630;0,0008032756653983470;0,0005913413515925940;-0,0013458611624717800;
0,0005510805997828190;0,0005250419984015530;0,0014251468508163300;0,0025281141911494900;0,0020970829764723200;
0,0005671528207993520;0,0004987944362248920;0,0010724198607797600;0,0015743351038017100;0,0067085624509033500;
0,0005329940364437060;0,0005199942661364890;0,0003766503572025140;0,0004753844038364820;-0,0009863133417606490;
0,0005289752754235310;0,0005300892806911430;0,0004773718229882810;0,0001270210458592990;-0,0020745526745795000;
0,0005400246054729440;0,0005472501113660670;0,0003906378520355990;-0,0000442750572227711;0,0019348476072697200;
0,0005560952291764890;0,0006108440134417960;0,0001708364559033180;-0,0000982788075733069;-0,0026466847695321300;
0,0005329908782364850;0,0005734874657801360;0,0010755530420375700;0,0015206512918662400;0,0026568413665186500;
0,0005360034907060190;0,0005734832984474220;-0,0005457299233293360;-0,0013427389088425200;-0,0011655375846810100;
0,0005530772652434830;0,0005512761617361010;0,0005495737533372780;0,0000497313371621790;0,0030251743307543600;
0,0005701488955147410;0,0005785219648183660;-0,0003094935362782840;-0,0011280309080985700;-0,0011165935786512100;
0,0005490552762781390;0,0006158536012810440;0,0009104944887850140;0,0019681490894063600;0,0017704365203272600;
0,0005601001079291540;0,0005845633248844910;0,0006430100854686100;0,0008328077509263090;0,0003241622432027120;
0,0005560807968127240;0,0005835484746404400;0,0000954473435964447;-0,0002940496781852930;0,0010407221489978000;
0,0005761610024097560;0,0005563041934992310;0,0005700862501752790;0,0001583856835019330;0,0010458655626975000;
0,0005651116634960390;0,0005563018177510620;0,0007707814322447080;0,0006882297502762630;-0,0009079573757544510;
0,0005620963386919100;0,0005835353996381480;0,0000387689606243632;-0,0003667768964918670;0,0003205636941385850;
0,0005560697745659890;0,0005512525102768170;-0,0001868321916568350;-0,0006382531585130880;0,0024827946685251400;
0,0005390010248853240;0,0005300696379952230;0,0000314024537701589;-0,0004002236534301860;-0,0014121225287854900;
0,0005480348552199860;0,0005613355575013050;0,0007523011525803070;0,0012916617419050100;-0,0025112274867524600;
0,0005420103863358990;0,0005250253445558010;0,0004375176408941340;0,0005081066676690930;0,0020782247536197800;
0,0005289596664276530;0,0005290589876322800;0,0010167352709867500;0,0019723338517325400;0,0010758238136399600;
0,0005209291279013330;0,0005139310287908660;0,0004811687543593860;0,0006231027851212390;0,0076903963225246100;
0,0005159101457283110;0,0005139309693102350;-0,0000842721949680714;-0,0006273251156643550;-0,0007243339210198340;
0,0005149062675347700;0,0005300668082674270;0,0008437230156541480;0,0013506215715032500;0,0009932110018167120;
0,0005149062881794640;0,0005451934509478540;-0,0004727128154898630;-0,0019147282052309900;-0,0007210582917081830;
0,0005078799721232340;0,0005300654397415890;0,0002877517017932770;-0,0001998948829697170;-0,0060470752939506700;
0,0005159099425784570;0,0005451912332288050;0,0005381652519586540;0,0004994416925649420;0,0000031024298229640;
0,0005108912357768220;0,0004977962191992080;-0,0051993501973415300;-0,0114484308968357000;-0,0131511592193069000;
0,0005118948573033370;0,0004715782707178940;-0,0023498193946907100;-0,0044731291223355500;-0,0062435159860417300;
0,0005279545810337310;0,0004877116505158270;0,0021900809646178800;0,0039153581202146200;0,0123092399969630000;
0,0005058725061319860;0,0004665339449888420;-0,0026719292810026500;-0,0049687745753699200;-0,0013875216800261300;
0,0005048689578949120;0,0004977951591726070;-0,0001461393004331260;-0,0019299366935308900;-0,0066468263281918200;
0,0005048688234644320;0,0005240159153775500;-0,0013698439737762600;-0,0014822434147341000;0,0131022250785220000;
0,0005118948606308840;0,0005401511972389580;0,0012012467223899700;0,0022171807513516700;-0,0062969159105184900;
0,0005189207778402100;0,0004937617732656700;-0,0006179928944050590;-0,0014516691073199100;0,0003817737458575360;
0,0005108911734727640;0,0004453557685842010;-0,0014807123128438800;-0,0030573561999500500;-0,0086992426872870800;
0,0005088837302308870;0,0005240162264822310;0,0032109766123613800;0,0048261693590735900;0,0028431502483418300;
0,0005149058410838310;0,0004977949718404620;-0,0010748150008667200;-0,0022678215947167100;-0,0009754470536780220;
0,0005088836559626660;0,0005139311695104210;0,0023830990831158300;0,0031237555587520800;-0,0030646344958786600;
0,0005108910635827930;0,0004463610212454560;0,0037371707639234000;0,0064217706978579700;0,0028750157967902100;
0,0005118947575676560;0,0004776228409722590;0,0010358385075471900;0,0023910568835850500;0,0074252591122451300;
0,0005118947675549370;0,0004927510668715540;-0,0000689103935940932;-0,0005356888719305030;0,0011132410010413000;
0,0004536814233416420;0,0005189747513159310;0,0019764330610245300;0,0027810998211451500;0,0049790249982039500;
0,0004697381383155470;0,0004877079429694390;-0,0009812640082571160;-0,0018333478416854400;-0,0009821686657113900;
0,0005118951167247040;0,0004362676119794010;0,0003805489010374660;-0,0000892085996947607;-0,0006284592481511730;
0,0005179177259724920;0,0004463495283076830;0,0019849173648485000;0,0028426443396504000;-0,0023597607862548400;
0,0005179175576937190;0,0003989341372166430;0,0006816636603219260;0,0001486816212611690;-0,0016601084063271900;
0,0005118949190209000;0,0004362502757907100;0,0007248182816346520;0,0004362103455865200;0,0043884736926005300;
0,0005118949778041890;0,0003999233968275450;-0,0010932737496048800;-0,0028127315130314800;-0,0037749001814317600;
0,0005149061546171060;0,0004937532659266130;-0,0002963024630677560;-0,0020748278138732700;-0,0047950768461826500;
0,0005118949154392860;0,0004211005748758720;0,0004613282938181500;-0,0007499911441006480;-0,0075113392030383800;
0,0005118948919016730;0,0004210929585138170;0,0021914086814282600;0,0037025368378445600;0,0045636828256248800;
0,0005058725225121670;0,0004261316735352390;0,0000008020889509085;-0,0009584638797322880;-0,0012844932076124900;
0,0005118949642034760;0,0003746495551845810;0,0005426190331601330;0,0009070809732244250;-0,0029978532722623700;
0,0005118948602896270;0,0003756412787045440;0,0016935915484047900;0,0041654203738584300;0,0018022233745209300;
0,0005118948623033450;0,0004160074310320940;0,0007350936343507090;0,0014833385268468700;0,0079912638947628100;
0,0004697389286461740;0,0004998025126659280;0,0015436845798442300;0,0026871990338947800;-0,0036790261069954700;
0,0005058725139557620;0,0005088898018987680;0,0018294793435795600;0,0033012202607783800;0,0042017202854781000;
0,0005149062282243470;0,0005098993064217890;0,0001128447507330620;-0,0009223871494427600;0,0003004318708143070;
0,0005189211925554050;0,0005048509760206640;0,0008749205010325500;0,0010724023453178000;0,0017457357744434100;
0,0005369883868868290;0,0005098993028507130;0,0014872163044193200;0,0028312496125123400;0,0020893583265145700;
0,0005249429026391980;0,0005250447565168550;0,0007510742137020010;0,0010719385822008500;0,0047870898171492700;
0,0005299611375543490;0,0005149477051663030;0,0004987163096293750;0,0004853752901084190;-0,0050527452008225700;
0,0005088836316784350;0,0005300925266215110;-0,0003715113750560500;-0,0019796717783433600;-0,0023318888923527800;
0,0005399972838634720;0,0005300921454711980;-0,0009462973886289860;-0,0026649328722201600;-0,0033372705626487700;
0,0005118945563752940;0,0006795151484411800;-0,0004298173003801550;-0,0010905941480230400;0,0030976253629050300;
0,0005339743432967260;0,0006633346470645830;0,0010788077934982200;0,0021278365238704400;0,0023535515812240200;
0,0005149051648099530;0,0005563258903635390;0,0013058376024959500;0,0027259240563436000;0,0000436551863921569;
0,0005530417765734580;0,0005189815916951640;0,0007442740487985190;0,0015491942641136700;0,0040628731965737600;
0,0005269474834219210;0,0005149446232803750;0,0003609442853801500;0,0007284336228917720;0,0038197334260835600;
0,0005309611676123070;0,0005098984120363010;0,0008833060071114090;0,0017969090179679700;0,0061935020820314100;
0,0004837958833883490;0,0004422807385744520;0,0012599677024690000;0,0023563975195085600;-0,0008885636629729900;
0,0004958375548681700;0,0004998057280592410;0,0005667408157523440;0,0003247863472479730;0,0010739948608268200;
0,0004928268120253280;0,0004735639553700170;-0,0004181908947857160;-0,0018685100400340900;-0,0012818778742345800;
0,0004898159736239240;0,0004745721553581960;0,0010201331441527000;0,0017916208112827800;0,0054603600636529700;
0,0004837941789731410;0,0004887022008809730;0,0006966721472265480;0,0006846509625546750;-0,0079623830209300200;
0,0004717503357777500;0,0005250394756976230;0,0002616019101260430;-0,0001206144120641160;0,0098407702277355700;
0,0004988472340172230;0,0005098987024505320;0,0003853096857409030;-0,0007967566269190200;-0,0036210958627833600;
0,0004898144264814600;0,0005250392041775190;0,0001147602868632820;-0,0003533459455073790;0,0007360518180480180;
0,0005118947125774580;0,0005038425398126820;0,0007991446197150940;0,0014987481502893900;0,0042291850544278300;
0,0005189201831704950;0,0005401791837089440;0,0009331174271793430;0,0014650388565134900;-0,0025939624760439900;
