IBOV;;CDB;puCdb;;PETR36;puPet;;CPLD26;puCp;;TAEE26;puTae;;ITSA24;puIt;;Selic2026;puSelic26;;Selic2028;puSelic28;;Pre2024Primeiro;pu24p;;Pre2024Segundo;pu24s;;Ipca2026;puIpca26;;;;
0,012357836;;0,000472792;6613,49955;;0,000362674;846,8252217;;0,005737655;950,5986854;;0,003674215;1062,483578;;0,000698142;868,4006572;;0,000482854;11586,20641;;0,000577875;11555,94044;;0,002226361;816,336493;;0,002725441;771,820139;;0,001565767;3145,17;;;;
0,005007103;;0,000472792;6616,62636;;0,000377119;847,1323435;;-0,000715345;956,0528922;;0,001066283;1066,387371;;0,001607275;869,0069238;;0,000489898;11591,80085;;0,000433387;11562,61833;;0,001567592;818,30989;;0,002676326;774,191506;;-0,001354877;3166,62;;;;
-0,02334122;;0,000472792;6619,75465;;0,000838747;847,4518129;;-0,00063922;955,3689846;;0,000671182;1067,524442;;-0,00015155;870,4036565;;0,000489898;11597,47965;;0,000503101;11567,62942;;0,000854455;819,557686;;0,001163832;775,533505;;0,002767192;3161,39;;;;
0,007596026;;0,000472792;6622,88442;;0,000441131;848,1626102;;0,004011831;954,7582939;;0,003206606;1068,240946;;0,000506175;870,2717472;;0,000505999;11603,16123;;0,000318209;11573,4491;;-0,002831961;820,048857;;-0,003826385;776,265205;;-0,00363946;3166,34;;;;
0,013486207;;0,000472792;6626,01567;;0,000508029;848,5367609;;-0,000559733;958,5886224;;0,001132598;1071,666373;;0,000497328;870,712257;;0,000478828;11609,03241;;0,000410139;11577,13188;;0,000982108;821,874582;;0,000825733;778,38087;;-0,001978311;3162,05;;;;
0,016960764;;0,000472792;6629,1484;;0,000503735;848,9678418;;0,000828846;958,0520687;;-0,000561734;1072,880141;;0,000568967;871,1452869;;0,000452664;11614,59114;;0,000537466;11581,88011;;0,002755461;823,162946;;0,003791371;780,464071;;6,34315E-06;3170,8;;;;
0,002173281;;0,000472792;6632,28261;;0,0008467;849,3954968;;-0,007470876;958,8461465;;0,009618226;1072,277468;;0,00047131;871,6409401;;0,000470777;11619,84865;;0,000490979;11588,10498;;0,000506361;823,866302;;0,000154335;781,3724;;0,004383085;3159,26;;;;
-2,35E-05;;0,000472792;6635,4183;;0,000534081;850,1146796;;0,000898022;951,6827261;;-0,008439037;1082,590875;;0,001701168;872,0517534;;0,000475809;11625,31901;;0,000485926;11593,79449;;-0,002380706;821,533145;;-0,00359214;778,382568;;-0,000792586;3153,01;;;;
0,011870523;;0,000472793;6638,55547;;0,000820523;850,5687095;;0,00404525;952,537358;;0,006153222;1073,45485;;-0,000277503;873,5352601;;0,000481847;11630,85044;;0,000456623;11599,42822;;0,002111144;822,339979;;0,002490456;779,025304;;-0,003969232;3153,03;;;;
0,000481992;;0,000472792;6641,69413;;0,000414156;851,2666205;;-0,000493458;956,3906102;;-0,001341283;1080,060056;;0,000215723;873,2928514;;0,000486878;11636,45473;;0,000508157;11604,72478;;-0,000752202;824,605905;;-0,0015527;781,978878;;0,002795246;3166,85;;;;
-0,008112284;;0,000472793;6644,83427;;0,000450413;851,6191773;;-0,004307168;955,9186718;;-0,007099787;1078,61139;;0,000152228;873,4812411;;0,000467759;11642,12026;;0,000456623;11610,6218;;-0,000492382;825,023453;;-0,000987852;782,099565;;-0,000389168;3164,34;;;;
0,002835305;;0,000472792;6647,9759;;0,000519548;852,0027572;;0,007253205;951,80137;;0,006718517;1070,953479;;0,000536745;873,6142096;;0,000478828;11647,56597;;0,0004738;11615,92347;;0,000766979;823,059315;;0,000689794;779,290154;;0,001978249;3151,78;;;;
0,000112797;;0,000472793;6651,11901;;0,000356409;852,4454139;;-0,002803342;958,7049802;;-0,004165392;1078,148698;;0,000522925;874,083118;;0,000478828;11653,14314;;0,000456623;11621,4271;;-0,000215927;824,796912;;-0,000180073;781,230942;;0,002789352;3160,59;;;;
0,009237892;;0,000472792;6654,26361;;0,000450003;852,7492333;;-0,000378251;956,0174026;;0,000968739;1073,657786;;0,000518953;874,5401975;;0,000478828;11658,72299;;0,000479863;11626,73371;;-0,001271581;824,176498;;-0,002817234;780,017925;;-0,001581381;3159,36;;;;
-0,011473343;;0,000472792;6657,40969;;0,000422877;853,1329731;;0,002662573;955,655788;;0,003831416;1074,69788;;5,80E-05;874,9940426;;0,000482853;11664,30551;;0,000514219;11632,31295;;0,000312566;823,770688;;0,000313106;779,247383;;-0,000388084;3165,61;;;;
-0,008254913;;0,000472792;6660,55726;;0,000556153;853,4937432;;-0,000556366;958,2002914;;0,000555094;1078,815495;;0,00060937;875,0448069;;0,000467759;11669,93765;;0,000508155;11638,29451;;0,003580764;824,402503;;0,004472185;779,784903;;0,003367854;3174,44;;;;
-0,001074101;;0,000472792;6663,70632;;0,000427793;853,9684165;;-0,002741396;957,6671814;;0,002619643;1079,414339;;0,000349863;875,5780332;;0,000474802;11675,39636;;0,000570797;11644,20857;;0,00057411;824,224492;;0,000459763;779,644485;;0,001852865;3169,42;;;;
-0,015440619;;0,000472793;6666,85687;;0,000581494;854,3337385;;0,001988486;955,0418363;;-0,005786841;1082,242019;;0,000586495;875,8843655;;0,000493921;11680,93987;;0,000559675;11650,85505;;-0,003541928;823,176424;;-0,00478235;777,448044;;-0,003190203;3168,19;;;;
-0,011776981;;0,000472792;6670,00891;;0,00064087;854,8305288;;0,002090252;956,9409232;;-3,78E-05;1075,979257;;0,000566467;876,3980671;;0,000475809;11686,70934;;0,00052431;11657,37574;;-0,004498069;823,433721;;-0,005872266;777,691468;;0,001156055;3178,86;;;;
-0,015077818;;0,000472792;6673,16244;;0,000578784;855,3783644;;0,000501428;958,9411705;;-0,00177918;1075,938563;;0,000501718;876,8945179;;0,000512033;11692,26998;;0,000576835;11663,48782;;0,003619234;826,382243;;0,005477779;781,169448;;-0,000547469;3184,75;;;;
-0,027287718;;0,000472792;6676,31746;;0,000310877;855,8734438;;-0,003935434;959,4220101;;-0,003751784;1074,024274;;0,000464878;877,3344713;;0,000508007;11698,2568;;0,000581875;11670,21573;;0,00340997;826,856677;;0,005382186;781,528601;;0,006390641;3174,59;;;;
-0,005168708;;0,000472792;6679,47397;;0,000124411;856,1395152;;-0,000761242;955,6462682;;-0,000894468;1069,994767;;0,000488641;877,7423247;;0,000497944;11704,1996;;0,000661051;11677,00633;;0,000824659;823,92801;;0,001129384;777,791058;;0,002787145;3178,26;;;;
0,007172972;;0,000472793;6682,63197;;0,000532421;856,2460287;;0,007936582;954,9187903;;0,020301869;1069,037691;;0,0011908;878,1712256;;0,000508005;11710,02763;;0,000599426;11684,72543;;0,000606236;820,221925;;0,000773123;773,223662;;-0,000368091;3176,52;;;;
-0,028947079;;0,000490374;6685,79147;;0,000330153;856,7019119;;0,003101295;962,4975819;;-0,003840828;1090,741154;;0,000645824;879,2169517;;0,000516052;11715,97638;;0,000502486;11691,72956;;0,001792539;823,1905;;0,002880194;777,45921;;-0,003507513;3196,82;;;;
0,000296621;;0,000490375;6689,07001;;0,000458967;856,9847544;;-0,003941748;965,4825706;;-0,006895007;1086,551805;;0,000612305;879,7847713;;0,00056985;11722,02244;;0,000564075;11697,60449;;0,00186208;825,997555;;0,002398139;781,64364;;-0,003100231;3205,73;;;;
-0,001761174;;0,000490375;6692,35016;;0,000727711;857,3780823;;-0,002677425;961,6768819;;-0,003297892;1079,060022;;0,000384462;880,3234682;;0,000569843;11728,70223;;0,000559021;11704,20281;;-0,002970637;826,678721;;-0,004484935;782,526416;;0,002814592;3204,55;;;;
-0,001551095;;0,000490375;6695,63192;;0,000505909;858,0020054;;0,001841567;959,1020642;;0,002204727;1075,501399;;0,000453976;880,6619192;;0,000548713;11735,38575;;0,000571131;11710,74571;;-0,000301944;827,179883;;-0,000827243;783,131405;;0,000811309;3193,31;;;;
-0,014489358;;0,000490375;6698,91529;;0,000626934;858,4360764;;0,003942492;960,868315;;0,003915243;1077,872586;;0,000536682;881,0617183;;0,000587938;11741,82511;;0,000518634;11717,43408;;-0,003045178;828,662635;;-0,005007429;785,386975;;-0,004228535;3183,41;;;;
0,006032033;;0,000490375;6702,20027;;0,000395298;858,9742588;;-0,003296874;964,6565304;;-0,008094658;1082,092719;;0,000451584;881,5345685;;0,000587928;11748,72857;;0,000400533;11723,51114;;0,000661005;830,205671;;0,000955414;787,270442;;-0,003045781;3192,37;;;;
0,021208033;;0,000490375;6705,48686;;0,0003228;859,3138098;;-0,002953854;961,4761793;;-0,001334219;1073,333549;;0,000509052;881,9326557;;0,000546687;11755,63598;;0,000406582;11728,2068;;0,002995428;827,739431;;0,003564355;783,739585;;-0,000318435;3194,96;;;;
-0,001719534;;0,000490374;6708,77506;;9,96E-05;859,591196;;-0,006674435;958,6361192;;-0,006950555;1071,901487;;0,000584135;882,3816056;;0,000543667;11762,06263;;0,00049138;11732,97528;;0,001173589;827,4895;;0,001993083;783,091242;;0,004071592;3181,45;;;;
-0,009675882;;0,000490375;6712,06487;;0,000213869;859,6767909;;-0,001630091;952,2377647;;-0,001960031;1064,451177;;0,000350971;882,8970359;;0,000503442;11768,45727;;0,000496427;11738,74062;;-0,000857031;824,969647;;-0,001713386;779,169968;;-0,003037385;3171,76;;;;
-0,010810783;;0,000490375;6715,3563;;0,000557481;859,8606488;;0,005275534;950,6855305;;0,007893938;1062,364819;;0,000568967;883,2069071;;0,000477298;11774,38201;;0,000479265;11744,56806;;-0,000627937;825,514956;;-0,00147745;779,914398;;-0,00186201;3170,75;;;;
0,004159238;;0,000490375;6718,64934;;0,000474023;860,3400049;;-0,003803671;955,7009046;;-0,007230183;1070,751061;;0,000531271;883,709423;;0,00049942;11780,0019;;0,000463111;11750,19681;;5,47281E-05;827,987727;;0,000175811;782,69429;;-0,00070074;3183,66;;;;
-0,003480376;;0,000490375;6721,944;;0,000515313;860,7478262;;-0,002971719;952,065733;;-0,004312855;1063,009335;;0,000531493;884,1789126;;0,000470259;11785,88506;;0,000458063;11755,63846;;0,000958099;828,959444;;0,001615562;784,254265;;-0,001080275;3173,99;;;;
-0,003183224;;0,000490375;6725,24027;;0,000431167;861,1913808;;-0,002315926;949,2364611;;-0,002476822;1058,42473;;0,000590107;884,6488473;;0,000507464;11791,42749;;0,0004621;11761,02328;;-0,000939795;828,249;;-0,001868694;782,910535;;0,00121109;3168,08;;;;
0,004352569;;0,000490375;6728,53816;;0,000584755;861,5626979;;-0,00214358;947,0380993;;-0,003785127;1055,8032;;0,000679112;885,1708847;;0,000520536;11797,41122;;0,00049138;11766,45805;;-0,002985402;827,728912;;-0,004416708;781,753824;;-0,007248276;3165,86;;;;
0,020360608;;0,000490374;6731,83767;;0,000600205;862,0665014;;0,000612933;945,0080476;;0,000207756;1051,806851;;0,000722753;885,7720147;;0,00051048;11803,5522;;0,000434838;11772,23985;;0,003118777;827,774212;;0,0040635;781,891265;;-0,001854727;3162,44;;;;
-0,004462158;;0,000490374;6735,13879;;0,000525886;862,5839177;;-0,003713811;945,5872746;;-0,009872028;1052,02537;;0,000521449;886,4122092;;0,000535617;11809,57768;;0,000469166;11777,35887;;-0,000386316;828,567302;;-0,000248166;783,154459;;0,001612754;3166,27;;;;
-0,020637789;;0,000490375;6738,44153;;0,000433775;863,0375381;;-0,005321268;942,0755424;;-0,003596972;1041,639746;;0,000373669;886,8744277;;0,000517517;11815,90309;;0,000463107;11782,8844;;-0,000806323;827,788619;;-0,002011531;781,690983;;-0,002230673;3143,32;;;;
0,000463078;;0,000490374;6741,74589;;0,000569497;863,4119022;;0,002006364;937,0625057;;0,000717265;1037,892997;;0,000505548;887,2058248;;0,00052556;11822,01802;;0,00049138;11788,34114;;0,001969865;825,317337;;0,002642126;778,238482;;0,001160885;3137,49;;;;
-0,003861164;;0,000490374;6745,05187;;0,000527824;863,9036126;;-9,28E-05;938,9425942;;0,009364236;1038,637442;;0,000559636;887,6543495;;0,000509472;11828,23119;;0,000485321;11794,13369;;-0,002100235;827,891318;;-0,003249594;781,400854;;0,001952739;3142,55;;;;
-0,017974418;;0,000490375;6748,35947;;0,000480629;864,3596021;;-0,001404567;938,8554566;;-0,002194712;1048,363488;;0,000581912;888,1511131;;0,00050344;11834,25735;;0,000391412;11799,85763;;-0,000441168;827,57149;;-0,001080583;781,206937;;-0,007226633;3135,54;;;;
0,004508671;;0,000490375;6751,6687;;0,00033565;864,7750387;;0,00315464;937,5367713;;0,003668762;1046,062632;;0,000690436;888,6679393;;0,000510477;11840,21518;;0,000423718;11804,47624;;0,002453148;826,9042;;0,002913389;779,635515;;-0,004160022;3139,18;;;;
0,003803419;;0,000490375;6754,97955;;0,001513913;865,0653004;;-0,007860529;940,4943626;;-0,013880457;1049,900387;;0,000549467;889,2815075;;0,000513493;11846,25934;;0,00049744;11809,47801;;-0,000841988;828,53309;;-0,001381114;781,69541;;0,004251364;3145,31;;;;
0,013659226;;0,000490375;6758,29202;;0,001177468;866,3749343;;-0,003856913;933,1015792;;-0,006052982;1035,32729;;0,000573126;889,7701384;;0,000506455;11852,34231;;0,00049138;11815,35251;;0,002832639;826,792976;;0,003438328;779,155217;;0,00115601;3122,58;;;;
0,000435346;;0,000490375;6761,60612;;0,001540275;867,3950627;;0,003656147;929,5026879;;0,004489418;1029,060472;;0,00045513;890,2800892;;0,000499417;11858,34498;;0,000458052;11821,15834;;0,001478123;826,428221;;0,002200167;778,313275;;0,003092995;3109,59;;;;
0,007606134;;0,000490375;6764,92184;;0,000796982;868,7310899;;-0,00141045;932,9010865;;-0,002211561;1033,680355;;0,000357022;890,6852821;;0,00047328;11864,26725;;0,000469161;11826,57304;;-4,13037E-05;828,455572;;0,000249813;780,580804;;-0,001492304;3122,81;;;;
-0,001088111;;0,000490374;6768,23919;;0,000616436;869,4234528;;0,004560798;931,5852766;;0,014293142;1031,394308;;0,000460461;891,0032765;;0,000481322;11869,88237;;0,00050249;11832,1216;;0,001705811;827,758022;;0,002353705;779,502733;;-0,004649663;3126,42;;;;
0,013581528;;0,000490375;6771,55816;;0,000648496;869,9593965;;-0,00119249;935,834049;;-0,010252296;1046,136173;;0,000589941;891,413549;;0,000517513;11875,59561;;0,000535819;11838,06713;;0,002711096;830,102762;;0,003627217;782,182919;;0,003837207;3136,09;;;;
-0,00495473;;0,000490375;6774,87876;;0,000535829;870,5235615;;-0,003514649;934,7180767;;-0,005886436;1035,410876;;0,000543228;891,9394302;;0,000499417;11881,74139;;0,000519658;11844,41019;;0,002514829;831,329756;;0,003426569;783,903852;;0,00531512;3131,41;;;;
0,016675046;;0,000490375;6778,20099;;0,000516182;870,990013;;0,001898106;931,432871;;0,001568512;1029,315996;;0,00060981;892,4239566;;0,00050947;11887,67534;;0,000530766;11850,56523;;0,001519607;831,295419;;0,002498678;784,099681;;0,00536014;3116,85;;;;
0,011434711;;0,000490375;6781,52485;;0,000598964;871,4396025;;0,006917804;933,2008293;;0,011527975;1030,930491;;0,000634976;892,9681659;;0,000499417;11893,73176;;0,000402512;11856,85511;;-0,000158826;832,713452;;-0,000970448;785,94522;;0,001536856;3128,81;;;;
0,005536535;;0,000490375;6784,85034;;0,000576711;871,9615635;;0,005214062;939,6565296;;-0,001819034;1042,815031;;0,000781859;893,5351794;;0,000495396;11899,67169;;0,000340897;11861,62763;;0,000912892;834,971018;;0,001787577;788,796014;;-0,003779411;3145,44;;;;
-0,009107864;;0,000490375;6788,17746;;0,000625928;872,4644337;;-0,001023424;944,5559573;;-0,002165848;1040,918115;;0,000601741;894,2337978;;0,000517511;11905,56674;;0,000352996;11865,67123;;0,003752758;837,070827;;0,006696582;791,498878;;0,008021704;3162,3;;;;
0,011120656;;0,000490374;6791,50621;;0,00047297;873,0105339;;-0,002689614;943,5892762;;-0,003639498;1038,663645;;0,000500057;894,7718947;;0,000460214;11911,72801;;0,000387659;11869,85977;;0,000365058;838,342846;;0,000297858;793,476579;;0,012208772;3167,16;;;;
0,004013278;;0,000490375;6794,83659;;0,000581905;873,4234419;;0,002982654;941,0513854;;0,003560715;1034,88343;;0,000599109;895,2193317;;0,000470265;11917,20995;;0,000409873;11874,46123;;0,001718538;838,209695;;0,003130291;792,706551;;0,002283084;3155,19;;;;
0,020395424;;0,000507881;6798,16861;;0,000706401;873,9316915;;0,013383165;943,8582159;;0,020449685;1038,568355;;0,000829635;895,7556655;;0,000409949;11922,8142;;0,000497775;11879,32825;;7,09225E-06;838,97489;;-7,41265E-05;794,123575;;0,002872922;3180,5;;;;
0,005474852;;0,00050788;6801,62127;;0,000544939;874,5490377;;0,002652009;956,4900263;;0,00187205;1059,806751;;0,000605919;896,4988159;;0,000445548;11927,70195;;0,00048767;11885,24149;;0,000852047;842,12336;;0,000716244;799,441489;;-0,004567438;3219,33;;;;
0,018130507;;0,00050788;6805,07568;;0,000637322;875,0256134;;0,007575073;959,0266463;;0,009003237;1061,790762;;0,000547861;897,0420216;;0,000470679;11933,01631;;0,000564468;11891,03757;;0,00024776;842,430784;;-0,000348568;799,679609;;-0,002287989;3226,68;;;;
0,002346051;;0,00050788;6808,53184;;0,000451114;875,5832868;;-0,005064778;966,2913427;;-0,006674664;1071,350316;;0,00037932;897,5334763;;0,000509891;11938,63293;;0,000537183;11897,74968;;0,001820879;843,878533;;0,003536525;802,182839;;-0,004228639;3235,95;;;;
0,014526436;;0,000507881;6811,98976;;0,000559026;875,9782748;;0,000543593;961,3972918;;0,001806389;1064,199412;;0,000594419;897,8739284;;0,000509891;11944,72033;;0,000586693;11904,14095;;0,001061149;843,884518;;0,001680585;802,123376;;-0,000237484;3221,17;;;;
-0,004701089;;0,00050788;6815,44944;;0,000332731;876,4679698;;-0,004758202;961,9199004;;-0,005607146;1066,121771;;0,000549138;898,4076419;;0,000520951;11950,81084;;0,000548294;11911,12503;;0,000875173;844,603547;;0,000638808;802,697892;;0,005069621;3213,8;;;;
0,027792173;;0,00050788;6818,91087;;0,000363518;876,7595977;;0,004006081;957,3428912;;0,010282435;1060,14387;;0,000647873;898,900992;;0,000519945;11957,03662;;0,000564457;11917,65582;;-0,000827283;844,812806;;-0,001960988;802,418097;;-0,007015645;3200,21;;;;
0,002363718;;0,00050788;6822,37406;;0,000363303;877,0783155;;0,007564938;961,1780841;;0,008774333;1071,04473;;0,000644079;899,4833661;;0,000560162;11963,25363;;0,000569505;11924,38283;;-0,001263238;846,351108;;-0,001926173;805,255869;;0,001274619;3199,45;;;;
0,004193702;;0,00050788;6825,83901;;0,000389919;877,3969608;;-0,007829752;968,4493362;;-0,008448258;1080,442434;;0,000572181;900,0627043;;0,000569208;11969,95499;;0,000613949;11931,17382;;-0,001235282;847,249213;;-0,002607206;806,60917;;-0,002639826;3215,67;;;;
0,001761465;;0,00050788;6829,30572;;0,000387968;877,739075;;-0,003689315;960,8666177;;-0,000769066;1071,314577;;0,00050802;900,5777035;;0,000563172;11976,76839;;0,000548283;11938,49896;;0,00058879;847,990703;;0,000854202;807,124438;;0,002405339;3193,11;;;;
0,000875314;;0,00050788;6832,77419;;0,000406235;878,0796098;;0,001671165;957,3216785;;-0,001408801;1070,490665;;0,000534741;901,0352147;;0,00052698;11983,51337;;0,000525051;11945,04463;;0,001409132;847,289175;;0,002923913;805,541677;;-0,000610059;3197,18;;;;
-0,020389819;;0,00050788;6836,24442;;0,000443135;878,4363161;;-0,001085901;958,9215209;;-0,003840849;1068,982556;;0,000525771;901,5170351;;0,000538037;11989,82844;;0,00052606;11951,31638;;9,20928E-05;846,218847;;-0,000506745;803,990064;;0,002776682;3188,74;;;;
-0,008819162;;0,000507881;6839,71641;;0,00061745;878,8255816;;-0,001938931;957,880227;;-0,004539785;1064,876756;;0,000570746;901,9910266;;0,000565177;11996,27942;;0,00052;11957,6035;;-0,000509928;845,173528;;-0,001583659;801,893896;;-0,002837672;3196,41;;;;
0,021292346;;0,00050788;6843,19017;;0,000827993;879,3682124;;0,003568253;956,0229632;;0,008709821;1060,042444;;0,000752053;902,5058344;;0,000594323;12003,05944;;0,00052;11963,82145;;0,001919032;845,671158;;0,002697146;802,578875;;-0,000478987;3194,46;;;;
0,000366838;;0,000507881;6846,66569;;0,000626408;880,0963236;;-0,002162036;959,4342953;;-0,000783645;1069,275224;;0,000544157;903,1845669;;0,000635523;12010,19313;;0,00052101;11970,04264;;-0,000572444;846,86282;;-0,001451056;804,925546;;-0,003251157;3203,33;;;;
0,005621897;;0,00050788;6850,14298;;0,000510315;880,6476233;;-0,006187126;957,3599634;;-0,00518991;1068,437292;;0,000636618;903,6760414;;0,000548078;12017,82589;;0,000486671;11976,27914;;0,001324377;846,94081;;0,001516189;804,517654;;-0,002121087;3194,24;;;;
-0,010892648;;0,00050788;6853,62203;;0,000519864;881,0970312;;0,002281905;951,436657;;0,00429398;1062,892199;;0,000651564;904,2513375;;0,000515919;12024,41259;;0,00048162;11982,10765;;0,001892303;846,508931;;0,002584378;803,243572;;-0,003977226;3192,71;;;;
0,000245334;;0,000507881;6857,10285;;0,000510773;881,5550819;;-0,005901776;953,6077451;;-0,008955188;1067,456237;;0,000687239;904,8405152;;0,000512904;12030,61622;;0,00053717;11987,87848;;0,001719416;848,133409;;0,002882765;805,410037;;0,002731627;3182,33;;;;
-0,016851161;;0,000507881;6860,58544;;0,00055372;882,0053567;;-0,000270548;947,9797654;;0,001616479;1057,896965;;0,000522097;905,4623564;;0,00050989;12036,78677;;0,00051495;11994,31801;;0,00082996;847,6479;;0,001109178;804,241342;;0,005501972;3175,58;;;;
-0,008211489;;0,000507881;6864,0698;;0,000594218;882,4937405;;0,000254523;947,7232915;;-0,000764306;1059,607033;;0,000557241;905,9350958;;0,000498836;12042,92421;;0,00049273;12000,49448;;0,000737401;848,770505;;0,00124151;805,460724;;-0,000260266;3162,95;;;;
0,008081163;;0,000507881;6867,55593;;0,000739098;883,0181344;;0,005947731;947,9645087;;0,010577254;1058,797169;;0,000698228;906,4399203;;0,000540037;12048,93165;;0,00050889;12006,40749;;-0,002696205;850,376636;;-0,003968858;807,542339;;-0,000733954;3171,59;;;;
0,004157363;;0,000507881;6871,04383;;0,000539888;883,6707715;;0,001591766;953,602747;;0,003131887;1069,996335;;0,000601144;907,072822;;0,000467686;12055,43852;;0,00053111;12012,51743;;0,001373107;851,838787;;0,002618893;809,870294;;0,001227294;3189,04;;;;
0,012038558;;0,00050788;6874,5335;;0,000527464;884,1478544;;-0,001287118;955,1206598;;-0,003820462;1073,347442;;0,000584598;907,6181034;;0,000530993;12061,07667;;0,000526059;12018,8974;;0,001728313;852,545779;;0,002337127;810,768584;;0,001482861;3188,21;;;;
-0,021675875;;0,00050788;6878,02494;;0,000557381;884,6142107;;-0,002811271;953,8913071;;-0,005664454;1069,246759;;0,000291578;908,1486952;;0,000525968;12067,48101;;0,000525049;12025,22005;;-0,000272207;853,174447;;-0,000542751;811,775161;;0,001583967;3185,87;;;;
0,001382156;;0,000507881;6881,51815;;0,000844021;885,107278;;0,00438599;951,2096601;;0,003973681;1063,19006;;0,000704317;908,4134915;;0,000512904;12073,82812;;0,000526059;12031,53388;;-0,001241993;850,874114;;-0,002413613;808,553341;;-0,003966158;3189,78;;;;
0,021697063;;0,00050788;6885,01314;;0,000869955;885,8543271;;-0,000501892;955,3816557;;-0,000284933;1067,414839;;0,000647483;909,0533024;;0,000512904;12080,02084;;0,000525048;12037,86317;;0,00079904;852,042455;;0,000793034;810,670856;;-0,00321945;3194,51;;;;
0,009713087;;0,000507881;6888,5099;;0,000606881;886,6249802;;-0,001549188;954,9021577;;-0,003172101;1067,110697;;0,000709949;909,6418991;;0,000519938;12086,21673;;0,000514949;12044,18363;;-0,000692785;853,515051;;-0,001544195;812,565497;;0,000185732;3199,57;;;;
-0,022964232;;0,000507881;6892,00844;;0,000580633;887,1630557;;-0,002834787;953,4228344;;0,00149726;1063,725714;;0,000542574;910,2876987;;0,000515919;12092,50082;;0,000531107;12050,38578;;0,000438439;853,282718;;0,000722727;812,124476;;0,000100717;3186,88;;;;
-0,002233605;;0,00050788;6895,50876;;0,000573515;887,6781715;;-0,000679316;950,7200834;;-0,001670261;1065,318387;;0,000573832;910,781597;;0,000529986;12098,73957;;0,000525048;12056,78583;;0,000469164;852,222947;;0,001125044;810,164322;;-0,000185679;3176,62;;;;
-0,005387777;;0,00050788;6899,01085;;0,000498262;888,187268;;-0,00311239;950,0742445;;-0,006184522;1063,539028;;0,000547809;911,3042327;;0,000506875;12105,15173;;0,000553323;12063,11621;;0,000363922;852,903907;;0,000492646;810,80681;;0,002027108;3177,21;;;;
-0,006078348;;0,00050788;6902,51472;;0,000545729;888,6298177;;0,004388268;947,1172426;;0,003228823;1056,961547;;0,000569193;911,803453;;0,000511899;12111,28753;;0,000525047;12069,79101;;0,002289212;852,313028;;0,003524054;809,554766;;0,00312875;3177,53;;;;
0,023251643;;0,00050788;6906,02037;;0,000583132;889,1147688;;0,003292725;951,2734473;;0,005881654;1060,374289;;0,000609926;912,3224449;;0,000516923;12117,48729;;0,000558369;12076,12821;;0,003860108;852,686715;;0,005248221;810,139853;;0,003864293;3176,94;;;;
0,006200033;;0,00050788;6909,5278;;0,000509263;889,6332404;;0,000738693;954,4057291;;0,002321203;1066,611043;;0,002287408;912,8788941;;0,000519937;12123,7511;;0,000536152;12082,87115;;3,78186E-05;853,086765;;-0,000544312;811,051296;;-0,00063949;3183,38;;;;
-0,005112565;;0,000507881;6913,03701;;0,000570411;890,0862975;;0,001871871;955,1107422;;0,003116092;1069,086864;;-0,000214095;914,9670202;;0,00052898;12130,05469;;0,000589666;12089,34941;;-0,000858092;853,397222;;-0,00256074;811,450857;;-0,005677934;3193,34;;;;
0,018807297;;0,000507881;6916,54801;;0,000544288;890,5940128;;0,006796314;956,8985863;;0,006866072;1072,418238;;0,000764934;914,7711298;;0,000534004;12136,47126;;0,000568457;12096,47809;;0,002363002;855,350829;;0,003963754;814,310454;;0,005694661;3205,68;;;;
-0,020467706;;0,00050788;6920,06079;;0,000434712;891,0787527;;-0,003426311;963,4019697;;-0,004332532;1079,781539;;0,000485871;915,4708696;;0,000550079;12142,95218;;0,000542205;12103,35442;;-0,000773646;858,652576;;-0,00139953;818,584135;;-0,007323057;3203,63;;;;
-0,023191992;;0,000507881;6923,57535;;0,000443535;891,4661151;;-0,004799277;960,1010545;;-0,006685951;1075,103351;;0,000504943;915,91567;;0,000532997;12149,63176;;0,000497785;12109,91692;;0,000803276;858,685049;;0,000591341;818,13857;;-0,001345861;3185,44;;;;
-0,006830529;;0,00050788;6927,0917;;0,000634578;891,8615116;;0,001897654;955,4932638;;0,003570721;1067,915262;;0,00103516;916,3781551;;0,000551081;12156,10748;;0,000525042;12115,94505;;0,001425147;857,948218;;0,002528114;816,04353;;0,002097083;3203,58;;;;
0,00066472;;0,00050788;6930,60983;;0,000476163;892,4274672;;-0,003395777;957,3064592;;-0,003014343;1071,728489;;0,000905264;917,326753;;0,000567153;12162,80647;;0,000498794;12122,30643;;0,00107242;859,975551;;0,001574335;819,278126;;0,006708562;3180,12;;;;
-0,007230987;;0,000507881;6934,12975;;0,000554196;892,8524086;;0,000145877;954,0556602;;0,002128208;1068,497932;;0,001248015;918,1571756;;0,000532994;12169,70464;;0,000519994;12128,35297;;0,00037665;859,310234;;0,000475384;818,131522;;-0,000986313;3175,84;;;;
0,022135554;;0,000507881;6937,65146;;0,000584707;893,3472237;;0,004791906;954,1948353;;0,007741842;1070,771918;;0,000726812;919,3030493;;0,000528975;12176,19102;;0,000530089;12134,65964;;0,000477372;860,000497;;0,000127021;818,615317;;-0,002074553;3182,5;;;;
0,055429671;;0,000507881;6941,17496;;0,000636301;893,8695696;;0,000996555;958,7672474;;0,001559333;1079,061665;;0,00062119;919,9712097;;0,000540025;12182,63193;;0,00054725;12141,09209;;0,000390638;861,226124;;-4,42751E-05;820,68487;;0,001934848;3203,85;;;;
